month,day,year,day_of_year,date,zone,type_of_site,site number1,number_of_visit,site,Latitude,Longitude,Elevation,Net_open,Net_close,Rain_time,Net_no,Temperature,Wind,Cloud,Bander_ID,Band,Species,Sex,Plumage,Beak_length,Beak_depth,Beak_width,Head_length,Head_depth,Head_width,Tarsus,Wing,Mass,Pox_IUR,Pox_scale,pox_size_lesion,Fecal,Philornis,Slide,Swab,Feather,Blood,Recaptured,Notes,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SM994,FUL,U,NA,10.12,6.97,5.52,28.57,12.56,10.51,17.86,58,11.8,U,NA,NA,1,B,0,0,1,1,0,POX: base of tarsus - not 100% sure,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SM995,FUL,F,NA,10.12,7.66,5.89,28.72,13.38,11.01,15.87,58,12.78,I,A,2.06,1,B,0,1,1,1,0,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SM996,FUL,F,NA,9.62,6.95,5.45,28.17,12.36,11.23,17.91,59,13.29,I,C,5.56,1,B,0,1,1,1,0,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SM997,PAR,F,NA,8.31,7.31,5.73,26.32,12.82,11.73,18.92,62,12.4,U,NA,NA,1,A,0,0,1,1,0,Missing 3 toes on one foot,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SM998,FUL,F,NA,10.72,7.44,5.55,28.84,13.54,11.45,15.91,62,13,I,A,1.31,1,A,0,1,1,0,1,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SM286,PET,F,NA,9.42,NA,NA,30.94,NA,NA,18.37,63,11.3,U,NA,NA,1,A,0,0,1,1,0,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SM999,OLI,F,NA,8.6,4.08,4.07,27.32,10.31,11.01,16.6,55,9.24,U,NA,NA,1,B,0,0,1,1,0,1 naris bigger than other,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SM1000,PAR,F,NA,9.11,7.48,5.74,26.59,13.28,12.69,17.28,61,12.55,U,NA,NA,1,B,0,0,1,1,0,Both naris very big,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SM1382,FOR,F,NA,12.5,10.97,7.82,32.11,15.57,14.12,19.15,70,18.8,R,NA,NA,1,B,0,0,1,1,0,PUrple poop,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA001,PAR,F,NA,8.85,6.64,5.24,26.39,13.17,12.56,16.83,61,11.57,U,NA,NA,1,A,0,0,1,1,0,Hybrid with PAR? FOR?,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA002,FUL,M,3,9.81,7.93,5.83,28.05,12.7,13.08,17.45,63,14.87,U,NA,NA,1,A,0,1,1,0,0,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA003,FUL,F,NA,10,7.04,5.94,28.2,12.93,12.9,16.7,61,12.76,U,NA,NA,1,A,0,1,1,1,0,1 naris bigger than other,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA004,FUL,F,NA,9.77,6.85,5.52,27.16,12.68,11.9,15.26,57,11.94,U,NA,NA,1,B,0,0,1,0,1,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SM679,PET,F,NA,10.43,NA,NA,31.28,NA,NA,17.39,62,11.45,U,NA,NA,1,A,0,0,1,0,0,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA005,PET,M,NA,9.98,NA,NA,32,NA,NA,18.64,65,11.83,U,NA,NA,1,A,0,0,1,0,0,Juvenile,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA006,PET,U,NA,9.58,NA,NA,31.78,NA,NA,19,64,11.4,U,NA,NA,1,A,0,0,1,1,0,Poop pink,1 toe missing and groove,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA007,PAR,M,3,8.89,6.96,5.19,26.87,12.25,12.22,18.32,60,13.17,R,NA,NA,1,B,0,0,1,0,0,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA008,PET,F,NA,9.81,NA,NA,31.07,NA,NA,18.49,63,11.44,U,NA,NA,1,A,0,0,1,0,0,Juvenile,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA009,PET,U,NA,9.39,NA,NA,31.03,NA,NA,18.67,58,10.79,U,NA,NA,1,A,0,0,1,0,0,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA010,PET,F,NA,10.58,NA,NA,32.42,NA,NA,18.87,64,12.05,U,NA,NA,1,A,0,0,1,1,0,Pox on one toe,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA011,FUL,F,NA,9.84,7.26,5.84,28.43,12.66,11.93,15.55,59,13.46,I,A,1.62,1,B,0,1,1,0,0,Juvenile,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA012,PET,U,NA,9.22,NA,NA,30.55,NA,NA,18.05,60,11.39,U,NA,NA,1,A,0,0,1,0,1,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SM700,FUL,M,5,9.46,7.45,5.77,28.29,12.41,12.23,16.61,62,15.07,U,NA,NA,1,B,0,1,1,1,0,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA013,FUL,M,4,9.63,7.28,5.82,28.06,12.2,12.38,16.72,62,14.28,U,NA,NA,1,B,0,0,1,0,0,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA014,FUL,F,NA,10.04,7.24,5.7,28.44,11.9,11.7,16.33,59,12.03,U,NA,NA,1,A,0,0,1,0,0,,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA015,FUL,F,NA,8.93,7.21,5.3,26.09,11.82,11.64,16,60,12.39,U,NA,NA,1,B,0,0,1,0,0,Juvenile,,,
6,6,2022,157,6-Jun-22,Santa Rosa,Agricola,3,4,Carmen Ramon,-0.6552219,-90.4075372,390,6:20,10:10,0:00,4,21.5,0.3,Overcast,YT,SMA016,PET,U,NA,9.57,NA,NA,29.83,NA,NA,18.22,62,11.18,U,NA,NA,1,A,0,0,1,0,1,,,,
6,7,2022,158,7-Jun-22,Occidente,Agricola,4,4,Mario Piu,-0.7025606,-90.3538699,170,6:30,10:10,0:00,4,23.3,0,Overcast,IG,SM459,PET,M,NA,9.19,NA,NA,32.44,NA,NA,18.44,67,13.57,U,NA,NA,1,A,0,0,1,1,0,,,,
6,7,2022,158,7-Jun-22,Occidente,Agricola,4,4,Mario Piu,-0.7025606,-90.3538699,170,6:30,10:10,0:00,4,23.3,0,Overcast,IG,SMA017,PAR,F,NA,7.67,6.87,4.27,26.52,10.86,13.47,18.45,60,12.18,U,NA,NA,1,A,0,0,1,1,0,,,,
6,7,2022,158,7-Jun-22,Occidente,Agricola,4,4,Mario Piu,-0.7025606,-90.3538699,170,6:30,10:10,0:00,4,23.3,0,Overcast,IG,SMA018,PAR,M,2,7.26,6.61,4.47,26.33,10.91,13.23,17.95,61,12.15,U,NA,NA,1,A,0,0,1,0,1,,,,
6,7,2022,158,7-Jun-22,Occidente,Agricola,4,4,Mario Piu,-0.7025606,-90.3538699,170,6:30,10:10,0:00,4,23.3,0,Overcast,IG,SM462,FUL,M,3,8.32,7.24,5.01,27.57,10.43,12.93,16.22,60,12.08,R,NA,NA,1,B,0,0,1,1,0,,,,
6,7,2022,158,7-Jun-22,Occidente,Agricola,4,4,Mario Piu,-0.7025606,-90.3538699,170,6:30,10:10,0:00,4,23.3,0,Overcast,IG,SMA019,PET,M,NA,9.52,NA,NA,31.77,NA,NA,19.11,66,12.24,U,NA,NA,1,A,0,0,1,0,1,Missing 1 toe of each foot,,,
6,7,2022,158,7-Jun-22,Occidente,Agricola,4,4,Mario Piu,-0.7025606,-90.3538699,170,6:30,10:10,0:00,4,23.3,0,Overcast,IG,SM1330,PSI,M,5,9.61,9.4,6.16,31.24,13.34,14.21,18.7,69,17.03,R,NA,NA,1,A,0,0,1,0,1,,,,
6,7,2022,158,7-Jun-22,Occidente,Agricola,4,4,Mario Piu,-0.7025606,-90.3538699,170,6:30,10:10,0:00,4,23.3,0,Overcast,IG,SM294,PAR,M,2,7.23,6.94,5.1,26.14,10.34,12.7,17.48,60,10.89,U,NA,NA,1,A,0,0,1,0,0,,,,
6,7,2022,158,7-Jun-22,Occidente,Agricola,4,4,Mario Piu,-0.7025606,-90.3538699,170,6:30,10:10,0:00,4,23.3,0,Overcast,IG,SMA020,PET,M,NA,9.31,NA,NA,32.74,NA,NA,19.89,69,13.17,U,NA,NA,1,A,0,0,1,0,1,,,,
6,7,2022,158,7-Jun-22,Occidente,Agricola,4,4,Mario Piu,-0.7025606,-90.3538699,170,6:30,10:10,0:00,4,23.3,0,Overcast,IG,SM293,PET,M,NA,9.44,NA,NA,32.46,NA,NA,19.36,66,13.07,U,NA,NA,1,A,0,0,1,1,0,Purple poop,Missing 1 toe on each foot,,
6,7,2022,158,7-Jun-22,Occidente,Agricola,4,4,Mario Piu,-0.7025606,-90.3538699,170,6:30,10:10,0:00,4,23.3,0,Overcast,IG,SMA021,FUL,M,5,9.96,7.6,5.67,28.32,11.55,11.47,18.81,63,15.11,R,NA,NA,1,A,0,0,1,1,0,,,,
6,7,2022,158,7-Jun-22,Occidente,Agricola,4,4,Mario Piu,-0.7025606,-90.3538699,170,6:30,10:10,0:00,4,23.3,0,Overcast,IG,SMA022,FUL,U,NA,8.56,6.95,4.87,28.25,11.33,13.76,16.3,58,13.93,R,NA,NA,1,A,0,0,1,1,0,,,,
6,7,2022,158,7-Jun-22,Occidente,Agricola,4,4,Mario Piu,-0.7025606,-90.3538699,170,6:30,10:10,0:00,4,23.3,0,Overcast,IG,SMA023,PAR,F,NA,7.64,6.82,4.88,27.29,11.83,13.94,19.26,64,13.58,U,NA,NA,1,A,0,0,1,1,0,,,,
6,9,2022,160,9-Jun-22,El Carmen,Ganadera,5,4,Peter Schiess,-0.6659695,-90.3910426,400,6:15,10:00,0:00,4,19.2,0,Overcast,IG,SMA024,PET,F,NA,8.72,NA,NA,30.96,NA,NA,17.43,63,11,U,NA,NA,1,B,0,0,1,1,0,Missing 1 toe,,,
6,9,2022,160,9-Jun-22,El Carmen,Ganadera,5,4,Peter Schiess,-0.6659695,-90.3910426,400,6:15,10:00,0:00,4,19.2,0,Overcast,IG,SMA025,FUL,M,5,9.29,7.82,5.02,28.78,10.62,13.83,17.91,64,14.19,R,NA,NA,1,A,0,1,1,0,0,Missing 1 nail,,,
6,9,2022,160,9-Jun-22,El Carmen,Ganadera,5,4,Peter Schiess,-0.6659695,-90.3910426,400,6:15,10:00,0:00,4,19.2,0,Overcast,IG,SMA026,FUL,M,4,8.64,7.45,5.24,28.5,11,13.35,16.43,61,14.94,U,NA,NA,1,B,0,0,1,0,0,,,,
6,9,2022,160,9-Jun-22,El Carmen,Ganadera,5,4,Peter Schiess,-0.6659695,-90.3910426,400,6:15,10:00,0:00,4,19.2,0,Overcast,IG,SMA027,PET,F,NA,9.31,NA,NA,32.16,NA,NA,18.81,63,11.86,U,NA,NA,1,A,0,0,1,1,0,Missing 3 toes on one foot and 1 toe on another foot - seems like had pox recently,,,
6,9,2022,160,9-Jun-22,El Carmen,Ganadera,5,4,Peter Schiess,-0.6659695,-90.3910426,400,6:15,10:00,0:00,4,19.2,0,Overcast,IG,SMA028,FUL,M,4,9.2,7.3,5.63,29.3,11.68,13.34,17.54,59,15.26,R,NA,NA,0,A,0,0,1,0,0,,,,
6,9,2022,160,9-Jun-22,El Carmen,Ganadera,5,4,Peter Schiess,-0.6659695,-90.3910426,400,6:15,10:00,0:00,4,19.2,0,Overcast,IG,SMA029,FUL,F,NA,8.58,7.69,4.92,27.84,11.43,13.37,15.66,60,13.28,U,NA,NA,1,B,0,0,1,1,0,,,,
6,9,2022,160,9-Jun-22,El Carmen,Ganadera,5,4,Peter Schiess,-0.6659695,-90.3910426,400,6:15,10:00,0:00,4,19.2,0,Overcast,IG,SMA030,PET,F,NA,9.46,NA,NA,30.84,NA,NA,18.2,62,11.74,U,NA,NA,1,A,0,0,1,0,0,,,,
6,9,2022,160,9-Jun-22,El Carmen,Ganadera,5,4,Peter Schiess,-0.6659695,-90.3910426,400,6:15,10:00,0:00,4,19.2,0,Overcast,IG,SMA031,PET,M,NA,9.41,NA,NA,32.33,NA,NA,18.51,67,12.94,U,NA,NA,1,A,0,0,0,0,0,Juvenile,,,
6,9,2022,160,9-Jun-22,El Carmen,Ganadera,5,4,Peter Schiess,-0.6659695,-90.3910426,400,6:15,10:00,0:00,4,19.2,0,Overcast,IG,SMA032,PET,U,NA,9.32,NA,NA,31.9,NA,NA,18.4,65,11.8,U,NA,NA,1,A,0,0,1,0,0,,,,
6,9,2022,160,9-Jun-22,El Carmen,Ganadera,5,4,Peter Schiess,-0.6659695,-90.3910426,400,6:15,10:00,0:00,4,19.2,0,Overcast,IG,SMA033,PET,U,NA,8.88,NA,NA,31.84,NA,NA,17.03,64,12.43,U,NA,NA,1,A,0,0,1,0,1,,,,
6,9,2022,160,9-Jun-22,El Carmen,Ganadera,5,4,Peter Schiess,-0.6659695,-90.3910426,400,6:15,10:00,0:00,4,19.2,0,Overcast,IG,SM467,PET,M,NA,9.68,NA,NA,32.52,NA,NA,18.18,67,12.66,U,NA,NA,1,A,0,0,1,1,0,Missing 1toe of each foot,,,
6,9,2022,160,9-Jun-22,El Carmen,Ganadera,5,4,Peter Schiess,-0.6659695,-90.3910426,400,6:15,10:00,0:00,4,19.2,0,Overcast,IG,SMA034,FUL,M,5,8.7,7.41,5.03,28.1,11.24,13.02,17.68,62,15.95,R,NA,NA,1,A,0,0,1,0,1,,,,
6,15,2022,166,15-Jun-22,Cascajo,Ganadera,6,4,Patricia Ortiz,-0.6887687,-90.301084,200,6:40,10:00,0:00,4,21.8,0.1,Overcast,YT,SM712,PET,F,NA,9.5,NA,NA,31.55,NA,NA,17.71,63,12.32,U,NA,NA,1,A,0,0,1,1,0,Green poop,,,
6,15,2022,166,15-Jun-22,Cascajo,Ganadera,6,4,Patricia Ortiz,-0.6887687,-90.301084,200,6:40,10:00,0:00,4,21.8,0.1,Overcast,YT,SMA035,FUL,F,NA,9.01,7.12,5.66,28.07,13.47,11.34,16.13,59,13.66,U,NA,NA,1,A,0,0,1,1,0,Missing 2 nails (not pox),has lice,,
6,15,2022,166,15-Jun-22,Cascajo,Ganadera,6,4,Patricia Ortiz,-0.6887687,-90.301084,200,6:40,10:00,0:00,4,21.8,0.1,Overcast,YT,SMA036,PET,M,NA,10.2,NA,NA,32.33,NA,NA,18.63,66,13,U,NA,NA,1,A,0,0,1,1,0,,,,
6,15,2022,166,15-Jun-22,Cascajo,Ganadera,6,4,Patricia Ortiz,-0.6887687,-90.301084,200,6:40,10:00,0:00,4,21.8,0.1,Overcast,YT,SMA037,PET,M,NA,10.16,NA,NA,31.96,NA,NA,17.87,66,12.94,U,NA,NA,1,A,0,0,1,0,0,,,,
6,15,2022,166,15-Jun-22,Cascajo,Ganadera,6,4,Patricia Ortiz,-0.6887687,-90.301084,200,6:40,10:00,0:00,4,21.8,0.1,Overcast,YT,SMA038,PET,F,NA,10.24,NA,NA,32.21,NA,NA,16.92,63,11.98,U,NA,NA,1,A,0,0,1,1,0,missing 1 toe,,,
6,15,2022,166,15-Jun-22,Cascajo,Ganadera,6,4,Patricia Ortiz,-0.6887687,-90.301084,200,6:40,10:00,0:00,4,21.8,0.1,Overcast,YT,SMA039,FUL,M,5,10.46,7.56,5.86,27.98,13.38,10.69,16.85,61,15.76,R,NA,NA,1,B,0,0,1,1,0,Killed,,,
6,15,2022,166,15-Jun-22,Cascajo,Ganadera,6,4,Patricia Ortiz,-0.6887687,-90.301084,200,6:40,10:00,0:00,4,21.8,0.1,Overcast,YT,ANI9,ANI,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,1,A,0,0,0,1,0,Has pox but lost 2 toes already and is healing,,,
6,15,2022,166,15-Jun-22,Cascajo,Ganadera,6,4,Patricia Ortiz,-0.6887687,-90.301084,200,6:40,10:00,0:00,4,21.8,0.1,Overcast,YT,SMA040,FUL,F,NA,9.03,7.42,5.83,29.2,11.88,11.45,15.6,60,13.92,I,B,1.86,1,B,0,1,1,0,0,Juvenile,,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SMA041,PET,U,NA,9.96,NA,NA,NA,NA,NA,17.06,60,11.21,U,NA,NA,1,A,0,0,1,0,0,Wet,Missing 1 toe,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SMA042,FUL,F,NA,10.05,7.65,5.77,28.75,10.8,11.8,16.7,60,15.71,R,NA,NA,1,B,0,0,1,1,0,Juvenile,,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SMA043,PET,U,NA,10.2,NA,NA,30.3,NA,NA,17.9,62,10.94,U,NA,NA,1,A,0,0,1,0,0,,,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SMA044,PET,M,NA,10.2,NA,NA,32.1,NA,NA,19.5,64,12.03,U,NA,NA,1,B,0,0,1,1,0,,,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SMA045,FUL,F,NA,9.3,7.2,5.5,28.05,12,12.3,15.8,62,13.1,U,NA,NA,1,B,0,0,1,1,0,,,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SMA046,PET,M,NA,10.3,NA,NA,32.5,NA,NA,18.3,67,12.22,U,NA,NA,1,A,0,0,1,0,0,Juvenile,,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SMA047,PET,U,NA,9.9,NA,NA,31.2,NA,NA,16.6,59,10.83,U,NA,NA,1,B,0,0,1,0,1,,,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SM308,PET,F,NA,10.3,NA,NA,31.1,NA,NA,18.8,63,11.88,U,NA,NA,1,A,0,0,1,1,0,,,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SMA048,FUL,F,NA,10.2,7.4,5.6,28.9,11.6,12,15.2,59,14.5,U,NA,NA,1,B,0,0,1,0,0,,,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SMA049,FUL,M,5,9.2,7.4,5.5,27.9,11.9,12.2,16,62,14.25,U,NA,NA,1,B,0,0,1,1,0,,,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SMA050,FUL,M,4,10,7.2,4.9,28.1,13.1,12,17,62,14.29,U,NA,NA,1,A,0,0,1,0,0,Juvenile,,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SMA051,PET,U,NA,9.7,NA,NA,30.1,NA,NA,17,60,11.39,U,NA,NA,1,A,0,0,1,0,0,,,,
6,16,2022,167,16-Jun-22,Santa Rosa,Ganadera,7,4,Miguel Ramon,-0.6340509,-90.432526,370,6:30,10:00,0:00,3,20.8,0.4,Overcast + rainy/garua,YT,SMA052,FUL,M,5,9.3,7.3,5.7,28.2,12.2,12.5,18.7,62,15.02,U,NA,NA,1,B,0,0,1,1,0,,,,
6,20,2022,171,20-Jun-22,Camote,Bosque,8,4,Cerro Mesa,-0.6361194,-90.2908302,430,6:40,10:00,0:00,4,19.3,0.7,Overcast + rainy/garua,IG,SMA053,PET,M,NA,9.35,NA,NA,31.85,NA,NA,18.24,67,12.51,U,NA,NA,1,A,0,0,1,1,0,,,,
6,20,2022,171,20-Jun-22,Camote,Bosque,8,4,Cerro Mesa,-0.6361194,-90.2908302,430,6:40,10:00,0:00,4,19.3,0.7,Overcast + rainy/garua,IG,SMA054,PAR,F,NA,7.54,6.92,4.55,26.78,11.22,12.94,16.95,61,13.1,U,NA,NA,1,B,0,0,1,1,0,,,,
6,20,2022,171,20-Jun-22,Camote,Bosque,8,4,Cerro Mesa,-0.6361194,-90.2908302,430,6:40,10:00,0:00,4,19.3,0.7,Overcast + rainy/garua,IG,SMA055,PAR,M,5,7.62,6.98,4.86,27.33,10.74,13.35,16.82,62,13,U,NA,NA,1,B,0,0,1,1,0,A reddish toe a bit swollen but doesn't look like pox,,,
6,20,2022,171,20-Jun-22,Camote,Bosque,8,4,Cerro Mesa,-0.6361194,-90.2908302,430,6:40,10:00,0:00,4,19.3,0.7,Overcast + rainy/garua,IG,SMA1383,PAL,U,NA,11.98,7.63,5.61,35.57,12.64,14.8,20,76,23.53,U,NA,NA,1,A,0,0,1,1,0,,,,
6,20,2022,171,20-Jun-22,Camote,Bosque,8,4,Cerro Mesa,-0.6361194,-90.2908302,430,6:40,10:00,0:00,4,19.3,0.7,Overcast + rainy/garua,IG,SMA056,FUL,M,4,8.7,7.46,5.24,29.21,11.21,13.5,18.09,65,16.32,U,NA,NA,1,A,0,0,1,1,0,Missing 3 toes on one foot,,,
6,20,2022,171,20-Jun-22,Camote,Bosque,8,4,Cerro Mesa,-0.6361194,-90.2908302,430,6:40,10:00,0:00,4,19.3,0.7,Overcast + rainy/garua,IG,SMA057,FUL,M,5,8.85,7.72,5.24,28.44,11.21,13.59,17.82,64,14.79,R,NA,NA,1,A,0,0,1,0,0,,,,
6,20,2022,171,20-Jun-22,Camote,Bosque,8,4,Cerro Mesa,-0.6361194,-90.2908302,430,6:40,10:00,0:00,4,19.3,0.7,Overcast + rainy/garua,IG,SMA058,PET,F,NA,8.89,NA,NA,31.07,NA,NA,18.64,64,11.65,U,NA,NA,1,A,0,0,1,1,0,,,,
6,20,2022,171,20-Jun-22,Camote,Bosque,8,4,Cerro Mesa,-0.6361194,-90.2908302,430,6:40,10:00,0:00,4,19.3,0.7,Overcast + rainy/garua,IG,SMA059,PET,M,NA,8.38,NA,NA,31.33,NA,NA,18.57,68,12.39,U,NA,NA,1,A,0,0,1,0,0,Juvenile,,,
6,20,2022,171,20-Jun-22,Camote,Bosque,8,4,Cerro Mesa,-0.6361194,-90.2908302,430,6:40,10:00,0:00,4,19.3,0.7,Overcast + rainy/garua,IG,SMA060,PET,U,NA,8.66,NA,NA,30.89,NA,NA,18.55,62,11.36,U,NA,NA,1,A,0,0,1,0,0,,,,
6,20,2022,171,20-Jun-22,Camote,Bosque,8,4,Cerro Mesa,-0.6361194,-90.2908302,430,6:40,10:00,0:00,4,19.3,0.7,Overcast + rainy/garua,IG,SMA061,FUL,F,NA,8.43,7.5,5.25,27.73,11.59,14.02,16.1,61,13.76,U,NA,NA,1,B,0,0,1,0,1,,,,
6,21,2022,172,21-Jun-22,Camote,Ganadera,9,4,Quiman Valle,-0.6457372,-90.2930558,440,6:30,10:00,0:00,4,19.3,0.4,Overcast + rainy/garua (only after 9:00AM garua),YT,SM754,FUL,F,NA,10.34,7.62,5.84,28.06,12.94,12.28,18.46,63,15.94,U,NA,NA,1,B,0,0,1,1,0,,,,
6,21,2022,172,21-Jun-22,Camote,Ganadera,9,4,Quiman Valle,-0.6457372,-90.2930558,440,6:30,10:00,0:00,4,19.3,0.4,Overcast + rainy/garua (only after 9:00AM garua),YT,SM1384,PAL,U,NA,13.65,8.33,6.67,36.01,15.55,14.66,21.5,74,23.4,U,NA,NA,1,B,0,0,1,1,0,Green poop,,,
